health,power,bearing,x,y,z,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12
1000,1000,185.48831176757812,952.329345703125,9.241870880126953,104.41837310791016,-0.9954156279563904,0.00021404435392469168,0.09564241021871567,0.0,7.154834747780114e-06,0.9999976754188538,-0.002163494238629937,0.0,-0.09564264863729477,-0.0021528920624405146,-0.9954133033752441,0.0
1000,1000,185.48863220214844,952.19482421875,9.241883277893066,105.81925201416016,-0.9954151511192322,0.00021576869767159224,0.0956481397151947,0.0,9.005969332065433e-06,0.9999976754188538,-0.0021621279884129763,0.0,-0.0956483781337738,-0.00215135351754725,-0.9954128265380859,0.0
1000,1000,185.4888916015625,952.0602416992188,9.241851806640625,107.22036743164062,-0.995414674282074,0.0002099355187965557,0.09565237909555435,0.0,3.348250174894929e-06,0.9999976754188538,-0.002159926574677229,0.0,-0.09565260261297226,-0.0021497025154531,-0.9954123497009277,0.0
1000,1000,185.4891815185547,951.9255981445312,9.241827011108398,108.62171936035156,-0.9954141974449158,0.00020971772028133273,0.09565751999616623,0.0,3.108616510871798e-06,0.9999976754188538,-0.0021600276231765747,0.0,-0.09565774351358414,-0.002149824984371662,-0.9954118728637695,0.0
1000,1000,185.4894561767578,951.7909545898438,9.24180793762207,110.02330017089844,-0.9954141974449158,0.00020859341020695865,0.09566236287355423,0.0,2.2776584955863655e-06,0.9999976754188538,-0.0021568122319877148,0.0,-0.09566258639097214,-0.0021467027254402637,-0.9954118728637695,0.0
1000,1000,185.48983764648438,951.6563110351562,9.241803169250488,111.42510986328125,-0.9954134821891785,0.00020755425794050097,0.09566914290189743,0.0,8.076240192167461e-07,0.9999976754188538,-0.0021610925905406475,0.0,-0.09566936641931534,-0.0021511027589440346,-0.9954111576080322,0.0
1000,1000,185.490234375,951.5216064453125,9.241808891296387,112.8271484375,-0.9954127669334412,0.00020876947382930666,0.09567590057849884,0.0,2.3243046598508954e-06,0.9999976754188538,-0.00215786206535995,0.0,-0.09567612409591675,-0.002147740451619029,-0.9954104423522949,0.0
1000,1000,185.4906005859375,951.3869018554688,9.241841316223145,114.22940826416016,-0.9954120516777039,0.00020948154269717634,0.09568221867084503,0.0,2.6913839974440634e-06,0.9999976754188538,-0.002161342417821288,0.0,-0.09568244218826294,-0.0021511686500161886,-0.9954097270965576,0.0
1000,1000,185.49102783203125,951.2521362304688,9.241867065429688,115.63188934326172,-0.9954113364219666,0.0002104642626363784,0.09568968415260315,0.0,3.826608008239418e-06,0.9999976754188538,-0.0021596343722194433,0.0,-0.09568992257118225,-0.002149358158931136,-0.9954090118408203,0.0
1000,1000,185.49142456054688,951.1173706054688,9.241866111755371,117.03458404541016,-0.9954106211662292,0.00020231309463270009,0.09569649398326874,0.0,-4.255009116604924e-06,0.9999976754188538,-0.002158366609364748,0.0,-0.09569670259952545,-0.0021488680504262447,-0.995408296585083,0.0
1000,1000,185.49180603027344,950.9825439453125,9.24185848236084,118.4375,-0.9954099059104919,0.00020813691662624478,0.0957031324505806,0.0,1.5308760339394212e-06,0.9999976754188538,-0.002158890478312969,0.0,-0.0957033559679985,-0.0021488345228135586,-0.9954075813293457,0.0
1000,1000,185.49203491210938,950.8477172851562,9.241844177246094,119.84062957763672,-0.9954094290733337,0.00020503773703239858,0.0957072377204895,0.0,-1.7969505279324949e-06,0.9999976754188538,-0.0021610271651297808,0.0,-0.09570746123790741,-0.0021512790117412806,-0.9954071044921875,0.0
1000,1000,185.49246215820312,950.7128295898438,9.241828918457031,121.24397277832031,-0.9954087138175964,0.0002069760230369866,0.09571454674005508,0.0,5.0662492867559195e-08,0.9999976754188538,-0.0021618984173983335,0.0,-0.09571477025747299,-0.0021519677247852087,-0.9954063892364502,0.0
1000,1000,185.49285888671875,950.5779418945312,9.24184513092041,122.64752197265625,-0.9954084753990173,0.00020172052609268576,0.09572156518697739,0.0,-5.305977538228035e-06,0.9999976754188538,-0.0021625400986522436,0.0,-0.0957217738032341,-0.002153117908164859,-0.9954061508178711,0.0
1000,1000,185.4931640625,950.4429931640625,9.241849899291992,124.05128479003906,-0.9954075217247009,0.00020329016842879355,0.09572679549455643,0.0,-3.3485557651147246e-06,0.9999976754188538,-0.0021584643982350826,0.0,-0.09572700411081314,-0.0021488722413778305,-0.9954051971435547,0.0
1000,1000,185.49356079101562,950.3080444335938,9.241837501525879,125.45525360107422,-0.9954072833061218,0.00020289549138396978,0.09573349356651306,0.0,-4.003079084213823e-06,0.9999976754188538,-0.0021609964314848185,0.0,-0.09573370218276978,-0.0021514541003853083,-0.9954049587249756,0.0
